gene	chrom	start	end
Smp_324090	SM_V7_ZW	73031468	73031984
Smp_324100	SM_V7_1	19802333	19804277
Smp_324110	SM_V7_ZW	74533065	74533836
Smp_324120	SM_V7_ZW	75193413	75197137
Smp_324130	SM_V7_ZW	75732987	75733370
Smp_324140	SM_V7_1	20071770	20077382
Smp_324150	SM_V7_ZW	75873075	75915650
Smp_324160	SM_V7_ZW	75916245	75917440
Smp_324180	SM_V7_1	20150496	20157946
Smp_324190	SM_V7_ZW	79175859	79188030
Smp_324200	SM_V7_ZW	79212221	79266732
Smp_324210	SM_V7_ZW	79548387	79549967
Smp_324220	SM_V7_ZW	80227662	80228607
Smp_324230	SM_V7_ZW	81811044	81813886
Smp_324240	SM_V7_ZW	81958505	81959246
Smp_324250	SM_V7_ZW	81977250	81984358
Smp_324260	SM_V7_ZW	82180200	82180543
Smp_324270	SM_V7_ZW	82754366	82755420
Smp_324280	SM_V7_ZW	82903120	82918722
Smp_324290	SM_V7_ZW	83138440	83139992
Smp_324300	SM_V7_ZW	83683347	83685539
Smp_324310	SM_V7_ZW	83722777	83728511
Smp_324320	SM_V7_ZW	83755638	83759843
Smp_324330	SM_V7_ZW	83942168	83943692
Smp_324340	SM_V7_ZW	83950759	83952314
Smp_324350	SM_V7_ZW	83987660	83989194
Smp_324360	SM_V7_ZW	83998696	84000274
Smp_324380	SM_V7_ZW	86588373	86589433
Smp_324400	SM_V7_ZW	86667324	86671974
Smp_324410	SM_V7_ZW	86778232	86781637
Smp_324420	SM_V7_ZW	86931256	86932444
Smp_324430	SM_V7_ZW	86946996	87141405
Smp_324450	SM_V7_ZW	87397425	87397794
Smp_324460	SM_V7_ZW	87518262	87519178
Smp_324500	SM_V7_ZW	88004697	88012694
Smp_324510	SM_V7_ZW	88265802	88266408
Smp_324560	SM_V7_ZWU003	68897	70032
Smp_324610	SM_V7_3H015	24853	29632
Smp_324630	SM_V7_2	10765848	10807245
Smp_324660	SM_V7_4H027	22966	29822
Smp_324690	SM_V7_W006	25457	25952
Smp_324700	SM_V7_W006	64776	101828
Smp_324710	SM_V7_W006	122529	129122
Smp_324730	SM_V7_ZWH025	3307	25562
Smp_324770	SM_V7_ZWH029	9836	29594
Smp_324780	SM_V7_3H016	567	2312
Smp_324790	SM_V7_3H016	23776	29694
Smp_324800	SM_V7_2H024	3416	13465
Smp_324820	SM_V7_2H003	15526	16972
Smp_324830	SM_V7_2H003	48476	60113
Smp_324840	SM_V7_3002	863	6512
Smp_324850	SM_V7_1H036	7275	18369
Smp_324860	SM_V7_ZWU006	16466	24444
Smp_324880	SM_V7_4H031	13765	16442
Smp_324900	SM_V7_4H032	13615	29042
Smp_324910	SM_V7_1H039	4866	27254
Smp_324940	SM_V7_2H004	13776	17635
Smp_324950	SM_V7_2H004	19766	25833
Smp_324960	SM_V7_2H004	35076	37272
Smp_324970	SM_V7_2H004	52716	53909
Smp_324990	SM_V7_2H026	7773	18642
Smp_325000	SM_V7_3H017	14017	29112
Smp_325050	SM_V7_6H017	2	2065
Smp_325060	SM_V7_6H017	22573	24102
Smp_325080	SM_V7_2H005	32084	66012
Smp_325090	SM_V7_2H005	66326	68750
Smp_325110	SM_V7_ZWH032	17946	28180
Smp_325120	SM_V7_ZWH033	1706	24538
Smp_325190	SM_V7_5H024	989	8087
Smp_325220	SM_V7_6H018	23517	26972
Smp_325230	SM_V7_1H043	15006	18100
Smp_325240	SM_V7_2H006	44256	70944
Smp_325270	SM_V7_4H034	8455	11752
Smp_325280	SM_V7_ZWH038	7404	25912
Smp_325290	SM_V7_6H019	3716	26395
Smp_325300	SM_V7_6H020	12381	16732
Smp_325310	SM_V7_6H020	23326	24372
Smp_325320	SM_V7_7H012	4206	21590
Smp_325340	SM_V7_4H001	23853	37101
Smp_325350	SM_V7_4H001	57810	69602
Smp_325360	SM_V7_4H001	98336	100940
Smp_325370	SM_V7_6H022	12446	15719
Smp_325410	SM_V7_4H037	3489	23542
Smp_325420	SM_V7_7H014	22586	24420
Smp_325430	SM_V7_1H045	1	5262
Smp_325440	SM_V7_1H045	13376	16190
Smp_325450	SM_V7_ZWH041	1	5372
Smp_325460	SM_V7_ZWH041	14036	16553
Smp_325490	SM_V7_W007	48122	52048
Smp_325510	SM_V7_ZWH042	14654	17422
Smp_325520	SM_V7_7H015	13106	13954
Smp_325540	SM_V7_3	217826	227789
Smp_325550	SM_V7_3	876119	876579
Smp_325560	SM_V7_3	914897	915616
Smp_325570	SM_V7_3	924645	927146
Smp_325580	SM_V7_3	937800	938214
Smp_325610	SM_V7_3	3392479	3405599
Smp_325620	SM_V7_3	3460803	3470076
Smp_325630	SM_V7_3	3536393	3538395
Smp_325640	SM_V7_3	3910304	3913193
Smp_325650	SM_V7_3	4288794	4303883
Smp_325670	SM_V7_3	4457149	4471750
Smp_325680	SM_V7_3	4926959	4956642
Smp_325690	SM_V7_3	5049376	5052550
Smp_325700	SM_V7_3	5059631	5063185
Smp_325740	SM_V7_3	6850177	6853383
Smp_325760	SM_V7_3	7312483	7314578
Smp_325770	SM_V7_3	7366213	7366798
Smp_325790	SM_V7_3	7506437	7514228
Smp_325820	SM_V7_1	22272335	22273614
Smp_325900	SM_V7_1	22712296	22713838
Smp_325920	SM_V7_3	18316965	18317544
Smp_325960	SM_V7_3	19159201	19161571
Smp_325970	SM_V7_3	19320947	19322047
Smp_325980	SM_V7_1	23035989	23040666
Smp_325990	SM_V7_3	20991679	20996565
Smp_326000	SM_V7_3	21258630	21274074
Smp_326010	SM_V7_3	21275080	21275804
Smp_326040	SM_V7_3	21872533	21873617
Smp_326080	SM_V7_3	23459090	23461229
Smp_326090	SM_V7_3	23533900	23536309
Smp_326120	SM_V7_3	24099948	24100879
Smp_326130	SM_V7_3	24417606	24423361
Smp_326150	SM_V7_3	25316525	25317232
Smp_326160	SM_V7_3	25719242	25719985
Smp_326170	SM_V7_3	26302653	26302997
Smp_326180	SM_V7_3	26308154	26313129
Smp_326190	SM_V7_3	26440643	26444019
Smp_326200	SM_V7_ZWH044	162	10480
Smp_326220	SM_V7_3	27624584	27625919
Smp_326230	SM_V7_3	27637233	27639051
Smp_326250	SM_V7_3	28297884	28309242
Smp_326260	SM_V7_1	3844720	3850247
Smp_326270	SM_V7_3	28882205	28885578
Smp_326300	SM_V7_3	29460489	29462921
Smp_326360	SM_V7_3	30236682	30262362
Smp_326390	SM_V7_3	31891433	31894555
Smp_326400	SM_V7_3	32910123	32919478
Smp_326410	SM_V7_1	24240688	24243063
Smp_326430	SM_V7_3	34643040	34651319
Smp_326440	SM_V7_1	4023441	4026570
Smp_326450	SM_V7_3	35305315	35305921
Smp_326460	SM_V7_3	35306665	35307277
Smp_326470	SM_V7_3	35323464	35324071
Smp_326480	SM_V7_3	35324815	35326808
Smp_326490	SM_V7_3	35524089	35525772
Smp_326500	SM_V7_3	35595849	35598112
Smp_326510	SM_V7_3	35979325	35998580
Smp_326520	SM_V7_3	37358189	37361631
Smp_326530	SM_V7_3	37429108	37429816
Smp_326540	SM_V7_3	37436342	37437204
Smp_326550	SM_V7_3	37460558	37461219
Smp_326560	SM_V7_3	37463129	37463894
Smp_326570	SM_V7_3	37477999	37479094
Smp_326580	SM_V7_3	37485847	37490351
Smp_326590	SM_V7_3H001	50121	57452
Smp_326600	SM_V7_3	37927819	37929473
Smp_326610	SM_V7_3	37933207	37934085
Smp_326620	SM_V7_3	38181916	38183943
Smp_326640	SM_V7_3	39528113	39529419
Smp_326650	SM_V7_3	39639993	39640572
Smp_326660	SM_V7_3	40895173	40899079
Smp_326670	SM_V7_3	41515336	41517238
Smp_326690	SM_V7_3	42360535	42361790
Smp_326700	SM_V7_3	43372843	43376234
Smp_326710	SM_V7_3	44193290	44194584
Smp_326720	SM_V7_3	44212720	44214178
Smp_326730	SM_V7_3	45523548	45526025
Smp_326740	SM_V7_3	46782003	46801777
Smp_326750	SM_V7_3	47106832	47113937
Smp_326760	SM_V7_3	47815001	47831454
Smp_326770	SM_V7_3	48796559	48797588
Smp_326780	SM_V7_3	48987160	48991188
Smp_326790	SM_V7_3	49107510	49131098
Smp_326800	SM_V7_3	49889324	49893399
Smp_326810	SM_V7_3	49930653	49931438
Smp_326830	SM_V7_3	50450836	50452322
Smp_326850	SM_V7_2H031	6345	16982
Smp_326860	SM_V7_ZWH040	276	1950
Smp_326870	SM_V7_ZWH040	16876	19232
Smp_326880	SM_V7_U015	17286	18290
Smp_326900	SM_V7_5H026	1	972
Smp_326940	SM_V7_2H036	9827	14342
Smp_326970	SM_V7_6H027	9946	13611
Smp_326980	SM_V7_ZWH046	9086	9883
Smp_326990	SM_V7_4H002	26556	67910
Smp_327000	SM_V7_4H002	68601	83162
Smp_327010	SM_V7_4H002	84986	86939
Smp_327020	SM_V7_4H002	87947	91532
Smp_327030	SM_V7_W009	10766	82500
Smp_327040	SM_V7_U003	59966	72874
Smp_327050	SM_V7_U003	94722	96012
Smp_327060	SM_V7_2H007	71154	74702
Smp_327070	SM_V7_2H007	76166	95213
Smp_327080	SM_V7_6H001	26187	28142
Smp_327090	SM_V7_6H001	36496	37103
Smp_327100	SM_V7_6H001	42464	45112
Smp_327110	SM_V7_6H001	65497	69012
Smp_327120	SM_V7_6H001	78036	78897
Smp_327130	SM_V7_5H002	15555	56402
Smp_327140	SM_V7_5H002	81246	95225
Smp_327150	SM_V7_7H002	1515	95647
Smp_327170	SM_V7_3H001	8216	11989
Smp_327180	SM_V7_3H001	31035	31882
Smp_327200	SM_V7_2	64551	66489
Smp_327210	SM_V7_2	71274	76792
Smp_327220	SM_V7_2	104736	106131
Smp_327230	SM_V7_2	120433	123662
Smp_327240	SM_V7_2	368686	370674
Smp_327250	SM_V7_2	493984	494537
Smp_327260	SM_V7_2	539951	541365
Smp_327270	SM_V7_2	582808	588621
Smp_327280	SM_V7_2	1030742	1035788
Smp_327290	SM_V7_2	1252252	1256756
Smp_327300	SM_V7_2	1294890	1297519
Smp_327340	SM_V7_2	1923078	1928434
Smp_327360	SM_V7_2	2338368	2345668
Smp_327370	SM_V7_2	2579819	2582775
Smp_327390	SM_V7_2	2584128	2644730
Smp_327400	SM_V7_2	2611802	2613197
Smp_327410	SM_V7_2	2627203	2632092
Smp_327420	SM_V7_2	2687527	2695043
Smp_327430	SM_V7_2	2699437	2705612
Smp_327450	SM_V7_2	2832192	2833460
Smp_327460	SM_V7_2	2879932	2888447
Smp_327470	SM_V7_2	2910883	2928647
Smp_327480	SM_V7_1	62303969	62323642
Smp_327490	SM_V7_2	2968874	2972964
Smp_327500	SM_V7_2	3010446	3011616
Smp_327510	SM_V7_2	3026436	3026907
Smp_327520	SM_V7_2	3100647	3107322
Smp_327530	SM_V7_2	3112018	3119940
Smp_327540	SM_V7_2	3122189	3125009
Smp_327550	SM_V7_2	3126373	3153841
Smp_327560	SM_V7_5	16402252	16442418
Smp_327570	SM_V7_2	3488670	3489140
Smp_327580	SM_V7_2	3653600	3656786
Smp_327590	SM_V7_2	3663147	3704846
Smp_327600	SM_V7_2	3723592	3769881
Smp_327610	SM_V7_2	3802390	3829819
Smp_327630	SM_V7_2	3853079	3903645
Smp_327640	SM_V7_2	4109626	4147736
Smp_327650	SM_V7_2	4143890	4146469
Smp_327680	SM_V7_2	5799856	5800959
Smp_327700	SM_V7_2	5853051	5858139
Smp_327710	SM_V7_2	5860993	5865376
Smp_327720	SM_V7_2	6064076	6086723
Smp_327730	SM_V7_2	6089939	6090322
Smp_327770	SM_V7_2	6379136	6380356
Smp_327780	SM_V7_2	6894654	6901970
Smp_327790	SM_V7_2	7422203	7422836
Smp_327800	SM_V7_2	8918928	8923082
Smp_327810	SM_V7_2	9261886	9278308
Smp_327820	SM_V7_ZWU005	2719	16272
Smp_327830	SM_V7_ZWU005	38296	39120
Smp_327860	SM_V7_2	14748908	14752355
Smp_327870	SM_V7_2	14880876	14883505
Smp_327890	SM_V7_2	15764653	15765443
Smp_327910	SM_V7_2	16335971	16367419
Smp_327920	SM_V7_2	16385025	16417293
Smp_327950	SM_V7_2	16429954	16462267
Smp_327960	SM_V7_2	16697359	16730338
Smp_327970	SM_V7_2	17757216	17759020
Smp_327980	SM_V7_2	18102036	18108246
Smp_328000	SM_V7_2	18616967	18635350
Smp_328010	SM_V7_2	18749885	18750323
Smp_328060	SM_V7_2	19641352	19642185
Smp_328070	SM_V7_2	20462992	20470761
Smp_328080	SM_V7_2	20739460	20739872
Smp_328090	SM_V7_2	20828826	20843952
Smp_328110	SM_V7_2	22320202	22320924
Smp_328120	SM_V7_2	22326671	22332598
Smp_328130	SM_V7_2	22908915	22909507
Smp_328140	SM_V7_2	23643103	23661188
Smp_328150	SM_V7_2	23694052	23718212
Smp_328180	SM_V7_2	25092676	25113632
Smp_328190	SM_V7_2	26226602	26227338
Smp_328200	SM_V7_2	26811561	26816792
Smp_328220	SM_V7_2	28475104	28479420
Smp_328230	SM_V7_ZW	10531438	10538561
Smp_328240	SM_V7_1	28016888	28019359
Smp_328260	SM_V7_2	29788672	29789532
Smp_328300	SM_V7_2	32107165	32116211
Smp_328320	SM_V7_2	32157822	32158731
Smp_328330	SM_V7_2	32173185	32174883
Smp_328350	SM_V7_2	32964973	32975249
Smp_328360	SM_V7_1	28574042	28574734
Smp_328380	SM_V7_2	36327467	36330558
Smp_328390	SM_V7_2	36412382	36413488
Smp_328400	SM_V7_2	36492848	36493417
Smp_328410	SM_V7_2	36897897	36902721
Smp_328430	SM_V7_2	37739225	37758066
Smp_328440	SM_V7_2	37768959	37770401
Smp_328450	SM_V7_2	37792851	37794861
Smp_328460	SM_V7_2	37842605	37844122
Smp_328470	SM_V7_2	37847825	37850126
Smp_328480	SM_V7_2	37907005	37908243
Smp_328490	SM_V7_2	37918264	37919511
Smp_328500	SM_V7_2	38264849	38267410
Smp_328510	SM_V7_2	38547686	38551432
Smp_328520	SM_V7_2	38559912	38563707
Smp_328530	SM_V7_2	39375481	39378419
Smp_328540	SM_V7_2	39872649	39877303
Smp_328550	SM_V7_2	40226619	40230327
Smp_328570	SM_V7_2	40868294	40870261
Smp_328580	SM_V7_2	41007729	41009593
Smp_328590	SM_V7_2	41160729	41162524
Smp_328600	SM_V7_2	41590561	41612362
Smp_328620	SM_V7_2	42384408	42385144
Smp_328630	SM_V7_2	42752335	42752915
Smp_328640	SM_V7_2	43482397	43489050
Smp_328650	SM_V7_1	29972706	29973177
Smp_328670	SM_V7_2	45583789	45585863
Smp_328680	SM_V7_2	46239403	46248168
Smp_328690	SM_V7_1	4506778	4551813
Smp_328700	SM_V7_2	47193747	47199556
Smp_328710	SM_V7_2	47242365	47263642
Smp_328730	SM_V7_2	47675096	47676883
Smp_328750	SM_V7_U004	8336	16512
Smp_328760	SM_V7_U004	22026	22603
Smp_328770	SM_V7_U004	79135	79792
Smp_328780	SM_V7_2H008	31356	31990
Smp_328790	SM_V7_2H008	75064	81162
Smp_328800	SM_V7_6H002	6927	8862
Smp_328810	SM_V7_5H005	24479	35782
Smp_328820	SM_V7_5H005	45816	71222
Smp_328840	SM_V7_5H008	380	9542
Smp_328850	SM_V7_5H008	54926	56159
Smp_328860	SM_V7_5H007	1865	3722
Smp_328870	SM_V7_5H007	4409	15682
Smp_328880	SM_V7_5H007	15856	20243
Smp_328890	SM_V7_4	2776	11548
Smp_328900	SM_V7_4	21946	25781
Smp_328910	SM_V7_4	29886	33722
Smp_328930	SM_V7_4	199227	209102
Smp_328940	SM_V7_4	274237	287642
Smp_328950	SM_V7_4	806315	808716
Smp_328980	SM_V7_4	1304824	1307996
Smp_328990	SM_V7_4	1806608	1808713
Smp_329010	SM_V7_4	2504885	2524220
Smp_329030	SM_V7_4	2801203	2803436
Smp_329040	SM_V7_4	3374860	3379052
Smp_329050	SM_V7_4	3380144	3390147
Smp_329060	SM_V7_4	4033794	4037633
Smp_329080	SM_V7_4	5964267	5969172
Smp_329090	SM_V7_4	6922431	6926879
Smp_329100	SM_V7_4	7199058	7200330
Smp_329110	SM_V7_4	7667218	7699151
Smp_329130	SM_V7_4	10105390	10112575
Smp_329140	SM_V7_1	88327	88683
Smp_329150	SM_V7_4	11304474	11307071
Smp_329170	SM_V7_4	11371384	11371960
Smp_329190	SM_V7_4	11716284	11721097
Smp_329200	SM_V7_4	11910956	11913490
Smp_329210	SM_V7_4	11933846	11934576
Smp_329220	SM_V7_4	11956534	11959172
Smp_329230	SM_V7_4	12603211	12604290
Smp_329250	SM_V7_4	12788818	12810325
Smp_329260	SM_V7_4	13689524	13696016
Smp_329270	SM_V7_4	13947000	13949341
Smp_329280	SM_V7_4	13984091	14001531
Smp_329300	SM_V7_4	15670893	15671546
Smp_329330	SM_V7_4	17285665	17306300
Smp_329340	SM_V7_4	17888556	17890392
Smp_329370	SM_V7_1	32063682	32067144
Smp_329410	SM_V7_4	21555048	21558357
Smp_329420	SM_V7_4	22001246	22002961
Smp_329430	SM_V7_4	22008207	22030257
Smp_329440	SM_V7_4	22474260	22475740
Smp_329490	SM_V7_4	25792582	25802918
Smp_329500	SM_V7_4	26052017	26053746
Smp_329510	SM_V7_4	26146381	26159356
Smp_329520	SM_V7_4	26307771	26314750
Smp_329530	SM_V7_4	27792035	27795109
Smp_329550	SM_V7_4	28046483	28053048
Smp_329560	SM_V7_4	28601716	28602982
Smp_329570	SM_V7_4	29199446	29217115
Smp_329580	SM_V7_4	29615820	29616552
Smp_329590	SM_V7_4	32437451	32437974
Smp_329600	SM_V7_4	33655040	33664696
Smp_329610	SM_V7_4	33781034	33781399
Smp_329620	SM_V7_4	33794772	33799355
Smp_329650	SM_V7_4	38354026	38504911
Smp_329670	SM_V7_1	33771073	33788577
Smp_329680	SM_V7_4	39464037	39468844
Smp_329690	SM_V7_4	40662897	40670492
Smp_329700	SM_V7_4	41080423	41091134
Smp_329710	SM_V7_4	41117337	41127811
Smp_329720	SM_V7_4	41587297	41594912
Smp_329730	SM_V7_4	41724233	41729032
Smp_329750	SM_V7_4	43919825	43920488
Smp_329760	SM_V7_1	34179022	34206096
Smp_329770	SM_V7_4	46965437	46982842
Smp_329790	SM_V7_ZWH003	22967	28512
Smp_329800	SM_V7_ZWH003	63416	66454
Smp_329810	SM_V7_6H003	2320	12522
Smp_329820	SM_V7_6H003	43594	47062
Smp_329830	SM_V7_1H002	2056	11900
Smp_329840	SM_V7_1H002	45106	63890
Smp_329860	SM_V7_1H001	45516	58816
Smp_329870	SM_V7_1H001	61553	62572
Smp_329880	SM_V7_6H004	50129	63012
Smp_329890	SM_V7_ZWH004	49706	53289
Smp_329900	SM_V7_4H003	6216	60288
Smp_329920	SM_V7_1	34474096	34475209
Smp_329930	SM_V7_5	411732	425044
Smp_329940	SM_V7_5	411732	430674
Smp_329950	SM_V7_5	1346123	1368098
Smp_329960	SM_V7_5	2355481	2358375
Smp_329970	SM_V7_5	3016288	3027952
Smp_329980	SM_V7_5	3045026	3048539
Smp_329990	SM_V7_5	3049396	3061965
Smp_330000	SM_V7_5	3066136	3075413
Smp_330010	SM_V7_5	3078021	3082292
Smp_330020	SM_V7_5	3310286	3313310
Smp_330050	SM_V7_5	5039120	5046017
Smp_330060	SM_V7_5	5079220	5090690
Smp_330070	SM_V7_5	5222943	5234485
Smp_330080	SM_V7_5	5248185	5255058
Smp_330090	SM_V7_5	5371205	5376563
Smp_330100	SM_V7_5	5377375	5388084
Smp_330110	SM_V7_5	5452973	5453901
Smp_330120	SM_V7_5	5480588	5487981
Smp_330130	SM_V7_5	5566895	5582402
Smp_330150	SM_V7_5	6065046	6075580
Smp_330160	SM_V7_5	6101097	6119452
Smp_330170	SM_V7_5	6164333	6176592
Smp_330180	SM_V7_5	6183032	6212292
Smp_330190	SM_V7_1	34731715	34734518
Smp_330200	SM_V7_5	6230626	6231290
Smp_330210	SM_V7_5	6249318	6254722
Smp_330220	SM_V7_5	6310886	6317251
Smp_330230	SM_V7_5	6320293	6326222
Smp_330240	SM_V7_5	6352026	6362273
Smp_330250	SM_V7_1	34760546	34761505
Smp_330260	SM_V7_5	6565091	6574104
Smp_330270	SM_V7_5	7081181	7082898
Smp_330280	SM_V7_5	7085202	7086919
Smp_330290	SM_V7_5	7225427	7226927
Smp_330300	SM_V7_5	7230044	7231528
Smp_330310	SM_V7_5	7236262	7237265
Smp_330320	SM_V7_1	5086245	5087114
Smp_330330	SM_V7_5	8268038	8270623
Smp_330350	SM_V7_5	8277799	8279714
Smp_330370	SM_V7_5	9072457	9073122
Smp_330380	SM_V7_5	9131366	9157897
Smp_330390	SM_V7_5	9328315	9328810
Smp_330420	SM_V7_5	9434314	9438039
Smp_330430	SM_V7_5	10099676	10106712
Smp_330440	SM_V7_5	11450418	11454963
Smp_330450	SM_V7_5	12812239	12813754
Smp_330470	SM_V7_1	35380550	35404355
Smp_330480	SM_V7_5	13937264	13937908
Smp_330490	SM_V7_5	13942191	13956657
Smp_330500	SM_V7_5	14872462	14876296
Smp_330510	SM_V7_5	15936388	15938360
Smp_330520	SM_V7_5	15977815	16010310
Smp_330530	SM_V7_5	16148244	16163158
Smp_330540	SM_V7_5	16183542	16205096
Smp_330550	SM_V7_5	16253889	16270668
Smp_330570	SM_V7_5	16270822	16277836
Smp_330590	SM_V7_5	16914187	16928654
Smp_330600	SM_V7_5	17455983	17468090
Smp_330620	SM_V7_5	18462698	18467576
Smp_330630	SM_V7_5	18533205	18536961
Smp_330640	SM_V7_5	19285637	19286222
Smp_330650	SM_V7_ZW	29372913	29405483
Smp_330670	SM_V7_5	20275982	20277807
Smp_330680	SM_V7_5	20348770	20351725
Smp_330700	SM_V7_5	20357629	20360860
Smp_330710	SM_V7_5	20368669	20369095
Smp_330720	SM_V7_5	20484109	20497723
Smp_330730	SM_V7_5	20594306	20661416
Smp_330740	SM_V7_5	20736906	20750605
Smp_330750	SM_V7_5	20947422	20947707
Smp_330760	SM_V7_5	21041819	21062262
Smp_330770	SM_V7_5	21532139	21532688
Smp_330780	SM_V7_5	21887988	21896966
Smp_330790	SM_V7_5	21907164	21933308
Smp_330810	SM_V7_5	22051544	22054121
Smp_330830	SM_V7_5	22990001	22993311
Smp_330840	SM_V7_5	23170512	23171243
Smp_330850	SM_V7_5	23451830	23461324
Smp_330860	SM_V7_5	23689208	23717626
Smp_330880	SM_V7_5	24263873	24264294
Smp_330890	SM_V7_5	24302610	24305375
Smp_330900	SM_V7_3001	298	8232
Smp_330910	SM_V7_3001	48483	56678
Smp_330920	SM_V7_ZWH007	5543	11602
Smp_330930	SM_V7_ZWH005	2912	4992
Smp_330940	SM_V7_ZWH005	19685	20352
Smp_330950	SM_V7_ZWH005	41086	41698
Smp_330960	SM_V7_ZWH005	55258	55922
Smp_330980	SM_V7_ZWH006	9010	9632
Smp_330990	SM_V7_ZWH006	11876	12494
Smp_331000	SM_V7_ZWH006	20876	21500
Smp_331010	SM_V7_ZWH006	42884	43502
Smp_331020	SM_V7_ZWH006	45746	46368
Smp_331040	SM_V7_5H010	21306	56925
Smp_331050	SM_V7_5H010	56976	58330
Smp_331060	SM_V7_ZWH009	13772	36272
Smp_331070	SM_V7_ZWH009	43413	55282
Smp_331090	SM_V7_1H003	24883	56802
Smp_331110	SM_V7_6	220064	224032
Smp_331120	SM_V7_6	449149	470851
Smp_331130	SM_V7_6	1160603	1166631
Smp_331140	SM_V7_6	1187152	1195558
Smp_331150	SM_V7_6	1204623	1207769
Smp_331160	SM_V7_6	1217436	1233459
Smp_331170	SM_V7_6	1341498	1422817
Smp_331180	SM_V7_6	1504451	1513817
Smp_331190	SM_V7_6	1806245	1820078
Smp_331200	SM_V7_6	1842672	1843830
Smp_331210	SM_V7_1	5229775	5234829
Smp_331220	SM_V7_6	2513629	2514652
Smp_331230	SM_V7_6	2750227	2760292
Smp_331240	SM_V7_6	2766587	2772841
Smp_331250	SM_V7_6	2803847	2814562
Smp_331260	SM_V7_6	3219195	3220853
Smp_331270	SM_V7_6	3744177	3744935
Smp_331280	SM_V7_6	3753618	3754085
Smp_331290	SM_V7_6	3761668	3762145
Smp_331310	SM_V7_6	4484521	4497323
Smp_331320	SM_V7_6	5322341	5322720
Smp_331330	SM_V7_6	5362281	5364410
Smp_331340	SM_V7_6	5444621	5446506
Smp_331360	SM_V7_6	5575680	5579514
Smp_331370	SM_V7_6	5660760	5666974
Smp_331380	SM_V7_6	6004376	6016577
Smp_331390	SM_V7_6	6667996	6680417
Smp_331400	SM_V7_6	7471127	7471702
Smp_331410	SM_V7_1	36984928	36990125
Smp_331420	SM_V7_6	8680326	8682580
Smp_331440	SM_V7_6	8819816	8823655
Smp_331450	SM_V7_6	8857366	8861781
Smp_331460	SM_V7_6	8868207	8872172
Smp_331470	SM_V7_6	8877352	8880922
Smp_331480	SM_V7_6	8884734	8886426
Smp_331490	SM_V7_6	9927054	9931450
Smp_331510	SM_V7_6	10134183	10146460
Smp_331530	SM_V7_1	37295670	37298533
Smp_331540	SM_V7_6	11275214	11287869
Smp_331550	SM_V7_6	12982160	12982755
Smp_331560	SM_V7_6	13045814	13050666
Smp_331570	SM_V7_6	13570646	13576693
Smp_331580	SM_V7_6	13587854	13592042
Smp_331590	SM_V7_6	13869517	13876970
Smp_331600	SM_V7_6	15037544	15054531
Smp_331610	SM_V7_6	15710774	15711733
Smp_331630	SM_V7_6	22434401	22436326
Smp_331650	SM_V7_W001	727274	773956
Smp_331660	SM_V7_1	40712444	40715602
Smp_331670	SM_V7_1	47903629	47904016
Smp_331680	SM_V7_1	7901852	7903580
Smp_331690	SM_V7_1	7910661	7912519
Smp_331700	SM_V7_1	7950782	7959785
Smp_331710	SM_V7_1	58619062	58621214
Smp_331720	SM_V7_1	76617419	76645758
Smp_331730	SM_V7_1	79284745	79295157
Smp_331740	SM_V7_1	88286065	88291930
Smp_331760	SM_V7_ZWU001	68866	71063
Smp_331770	SM_V7_4H014	15666	28609
Smp_331780	SM_V7_ZW	21072325	21092651
Smp_331790	SM_V7_ZW	32117320	32139093
Smp_331810	SM_V7_ZW	59222576	59226501
Smp_331820	SM_V7_ZW	70000384	70004865
Smp_331830	SM_V7_1	20286130	20301049
Smp_331850	SM_V7_4H035	511	20322
Smp_331860	SM_V7_ZWH043	5741	21202
Smp_331870	SM_V7_3	2717118	2718973
Smp_331880	SM_V7_3	5912417	5947262
Smp_331890	SM_V7_3	11472807	11479728
Smp_331900	SM_V7_3	11483726	11516230
Smp_331910	SM_V7_1	22841986	22849728
Smp_331920	SM_V7_3	19268441	19271235
Smp_331930	SM_V7_3	32490986	32592740
Smp_331940	SM_V7_3	46813001	46820124
Smp_331960	SM_V7_U003	43924	57912
Smp_331970	SM_V7_2	524052	529347
Smp_331980	SM_V7_2	38110391	38114330
Smp_331990	SM_V7_2	2997462	2998812
Smp_332010	SM_V7_2	17445699	17455913
Smp_332020	SM_V7_2	35758836	35812677
Smp_332040	SM_V7_2H008	6967	12252
Smp_332070	SM_V7_4	27567500	27570591
Smp_332080	SM_V7_4	31592022	31604000
Smp_332090	SM_V7_5	3465245	3472486
Smp_332100	SM_V7_5	8780516	8780912
Smp_332120	SM_V7_5	20465519	20472338
Smp_332130	SM_V7_5	20519729	20578832
Smp_332140	SM_V7_5	23554260	23563054
Smp_332150	SM_V7_6	183426	213131
Smp_332160	SM_V7_6	1987765	2000608
Smp_332170	SM_V7_6	15095476	15098803
Smp_332190	SM_V7_3H006	10347	32682
Smp_332200	SM_V7_1H027	23109	33202
Smp_332220	SM_V7_ZWH015	13833	18692
Smp_332230	SM_V7_ZWU004	18936	36166
Smp_332240	SM_V7_1	37899559	37912037
Smp_332250	SM_V7_6	24650693	24665294
Smp_332260	SM_V7_6	24751778	24765413
Smp_332270	SM_V7_7	4948166	5091310
Smp_332280	SM_V7_7	7542656	7627187
Smp_332290	SM_V7_2	17462464	17479585
Smp_332300	SM_V7_7	10381219	10431031
